,STATEFP,PLACEFP,PLACENS,GEOID,NAME,NAMELSAD,clean_city,land_value,property_value
1196,06,53224,02630708,0653224,Oasis,Oasis CDP,oasis,153300.0,449299.99999999994
1197,06,53294,02408974,0653294,Oceano,Oceano CDP,oceano,175680.59268903986,543398.5119054622
1198,06,55044,02409018,0655044,Pajaro,Pajaro CDP,pajaro,183000.0,525700.0
1199,06,55296,02409021,0655296,Palo Cedro,Palo Cedro CDP,palo cedro,59000.0,306200.0
1200,06,56028,02583108,0656028,Pasatiempo,Pasatiempo CDP,pasatiempo,452800.0,898000.0
1201,06,56120,02585436,0656120,Patterson Tract,Patterson Tract CDP,patterson tract,48000.0,217000.0
1202,06,56196,02628773,0656196,Paynes Creek,Paynes Creek CDP,paynes creek,33300.0,217300.0
1203,06,56476,02583110,0656476,Penngrove,Penngrove CDP,penngrove,224305.10801230255,639630.7545725902
1204,06,56518,02409052,0656518,Penn Valley,Penn Valley CDP,penn valley,70500.0,343900.0
1205,06,56756,02628775,0656756,Pescadero,Pescadero CDP,pescadero,,
1206,06,56854,02628776,0656854,Phillipsville,Phillipsville CDP,phillipsville,,
1207,06,56868,02628777,0656868,Philo,Philo CDP,philo,,
1208,06,56870,02633170,0656870,Phoenix Lake,Phoenix Lake CDP,phoenix lake,41700.0,292200.0
1209,06,57036,02583112,0657036,Pike,Pike CDP,pike,,
1210,06,57134,02585438,0657134,Pine Flat,Pine Flat CDP,pine flat,34900.0,209600.0
1211,06,57148,02583114,0657148,Pine Grove,Pine Grove CDP,pine grove,37295.429930962695,286374.8756435883
1212,06,57204,02409067,0657204,Pine Hills,Pine Hills CDP,pine hills,,
1213,06,57240,02409069,0657240,Pine Mountain Club,Pine Mountain Club CDP,pine mountain club,39400.0,260400.0
1214,06,57244,02583115,0657244,Pine Mountain Lake,Pine Mountain Lake CDP,pine mountain lake,28500.0,255399.99999999997
1215,06,57260,02409070,0657260,Pine Valley,Pine Valley CDP,pine valley,,
1216,06,57302,02627936,0657302,Piñon Hills,Piñon Hills CDP,piñon hills,31499.999999999996,207600.0
1217,06,57372,02409077,0657372,Piru,Piru CDP,piru,172700.0,415900.0
1218,06,57512,02409079,0657512,Pixley,Pixley CDP,pixley,,
1219,06,57582,02409081,0657582,Planada,Planada CDP,planada,,
1220,06,57825,02408992,0657825,Pleasure Point,Pleasure Point CDP,pleasure point,836500.0,1334100.0
1221,06,57828,02409082,0657828,Plumas Eureka,Plumas Eureka CDP,plumas eureka,48400.0,289200.0
1222,06,57829,02583117,0657829,Plumas Lake,Plumas Lake CDP,plumas lake,47200.0,229100.0
1223,06,57960,02409084,0657960,Point Reyes Station,Point Reyes Station CDP,point reyes station,321800.0,943700.0
1224,06,58030,02409086,0658030,Pollock Pines,Pollock Pines CDP,pollock pines,46080.45147411562,297869.8420009107
1225,06,58226,02409091,0658226,Port Costa,Port Costa CDP,port costa,174100.0,542200.0
1226,06,58478,02628778,0658478,Potrero,Potrero CDP,potrero,,
1227,06,58506,02628779,0658506,Potter Valley,Potter Valley CDP,potter valley,,
1228,06,58618,02409103,0658618,Prattville,Prattville CDP,prattville,91300.0,373000.0
1229,06,58814,02628780,0658814,Proberta,Proberta CDP,proberta,,
1230,06,58870,02409105,0658870,Prunedale,Prunedale CDP,prunedale,169169.82544376,480176.22326733655
1231,06,59052,02409114,0659052,Quartz Hill,Quartz Hill CDP,quartz hill,60055.43066383634,277818.9049248306
1232,06,59080,02409118,0659080,Quincy,Quincy CDP,quincy,34200.0,250900.0
1233,06,59220,02409122,0659220,Rail Road Flat,Rail Road Flat CDP,rail road flat,,
1234,06,59248,02409123,0659248,Rainbow,Rainbow CDP,rainbow,147300.0,431300.0
1235,06,59290,02409124,0659290,Raisin City,Raisin City CDP,raisin city,,
1236,06,59346,02409128,0659346,Ramona,Ramona CDP,ramona,127866.46700059889,407949.2991509007
1237,06,59426,02409134,0659426,Rancho Calaveras,Rancho Calaveras CDP,rancho calaveras,25101.414796537385,274136.9627296853
1238,06,59506,02409136,0659506,Rancho Murieta,Rancho Murieta CDP,rancho murieta,134200.0,408200.0
1239,06,59604,02409139,0659604,Rancho Tehama Reserve,Rancho Tehama Reserve CDP,rancho tehama reserve,,
1240,06,59668,02409143,0659668,Randsburg,Randsburg CDP,randsburg,,
1241,06,59906,02628781,0659906,Redcrest,Redcrest CDP,redcrest,,
1242,06,60088,02409154,0660088,Redway,Redway CDP,redway,,
1243,06,60214,02628782,0660214,Redwood Valley,Redwood Valley CDP,redwood valley,,
1244,06,60279,02583120,0660279,Reliez Valley,Reliez Valley CDP,reliez valley,514805.66642197774,944433.3067329415
1245,06,60592,02628783,0660592,Richfield,Richfield CDP,richfield,28970.202829037207,225335.79244427636
1246,06,60606,02409166,0660606,Richgrove,Richgrove CDP,richgrove,37900.0,201300.0
1247,06,60706,02409168,0660706,Ridgemark,Ridgemark CDP,ridgemark,182900.0,513200.0
1248,06,60928,02409173,0660928,Rio del Mar,Rio del Mar CDP,rio del mar,524904.5840170952,972075.7442680376
1249,06,60970,02583121,0660970,Rio Oso,Rio Oso CDP,rio oso,54700.00000000001,274600.0
1250,06,61012,02583122,0661012,Ripley,Ripley CDP,ripley,23500.0,170500.0
1251,06,61096,02409186,0661096,Riverdale,Riverdale CDP,riverdale,37000.0,202400.0
1252,06,61106,02409187,0661106,Riverdale Park,Riverdale Park CDP,riverdale park,52900.0,258800.0
1253,06,62168,02583123,0662168,Robbins,Robbins CDP,robbins,,
1254,06,62200,02612487,0662200,Robinson Mill,Robinson Mill CDP,robinson mill,24300.0,192000.0
1255,06,62490,02409201,0662490,Rodeo,Rodeo CDP,rodeo,163948.4988373308,507117.6481593972
1256,06,62496,02585443,0662496,Rodriguez Camp,Rodriguez Camp CDP,rodriguez camp,37900.0,201300.0
1257,06,62625,02628784,0662625,Rolling Hills,Rolling Hills CDP,rolling hills,51800.0,244700.0
1258,06,62700,02409202,0662700,Rollingwood,Rollingwood CDP,rollingwood,162033.10863781828,541924.9632310524
1259,06,62756,02409205,0662756,Romoland,Romoland CDP,romoland,56631.41843606628,268069.92527008365
1260,06,62826,02409208,0662826,Rosamond,Rosamond CDP,rosamond,35850.63681855443,235304.63518333528
1261,06,62854,02409211,0662854,Rosedale,Rosedale CDP,rosedale,68180.8791624088,289613.99470914196
1262,06,63106,02628785,0663106,Rough and Ready,Rough and Ready CDP,rough and ready,70598.16512052796,344188.64446036034
1263,06,63134,02409216,0663134,Round Mountain,Round Mountain CDP,round mountain,,
1264,06,63168,02628786,0663168,Rouse,Rouse CDP,rouse,55100.0,250500.0
1265,06,63218,02409220,0663218,Rowland Heights,Rowland Heights CDP,rowland heights,461647.74894735403,705082.0055140646
1266,06,63316,02409224,0663316,Running Springs,Running Springs CDP,running springs,45950.92621104767,257311.66717988576
1267,06,63400,02583124,0663400,Rutherford,Rutherford CDP,rutherford,,
1268,06,64210,02409237,0664210,Salida,Salida CDP,salida,110112.53127576776,364756.59539140406
1269,06,64252,02583125,0664252,Salmon Creek,Salmon Creek CDP,salmon creek,270182.18992009945,717707.9147560017
1270,06,64294,02409242,0664294,Salton City,Salton City CDP,salton city,,
1271,06,64420,02409247,0664420,San Andreas,San Andreas CDP,san andreas,29300.0,261400.0
1272,06,64462,02409248,0664462,San Antonio Heights,San Antonio Heights CDP,san antonio heights,306600.0,565700.0
1273,06,64476,02409249,0664476,San Ardo,San Ardo CDP,san ardo,,
1274,06,67070,02409255,0667070,San Geronimo,San Geronimo CDP,san geronimo,279100.0,839600.0
1275,06,68112,02409260,0668112,San Lorenzo,San Lorenzo CDP,san lorenzo,276341.48965295614,704025.0343475721
1276,06,68140,02409261,0668140,San Lucas,San Lucas CDP,san lucas,68800.0,296900.0
1277,06,68238,02409264,0668238,San Martin,San Martin CDP,san martin,281751.8972292531,662962.1508431727
1278,06,68266,02409265,0668266,San Miguel,San Miguel CDP,san miguel,95343.69747565934,374586.3186354234
1279,06,68308,02629291,0668308,San Pasqual,San Pasqual CDP,san pasqual,984100.0,1115900.0
1280,06,68434,02583127,0668434,San Simeon,San Simeon CDP,san simeon,,
1281,06,69182,02583128,0669182,Santa Margarita,Santa Margarita CDP,santa margarita,137500.0,476700.0
1282,06,70028,02583129,0670028,Santa Nella,Santa Nella CDP,santa nella,51000.0,248799.99999999997
1283,06,70154,02409283,0670154,Santa Venetia,Santa Venetia CDP,santa venetia,369700.0,886700.0
1284,06,70266,02583130,0670266,Saranap,Saranap CDP,saranap,584248.9498178313,1025501.0761226788
1285,06,70336,02583131,0670336,Sattley,Sattley CDP,sattley,,
1286,06,70518,02611446,0670518,Scotia,Scotia CDP,scotia,,
1287,06,70644,02583132,0670644,Seacliff,Seacliff CDP,seacliff,579706.5144643855,1060187.8994416182
1288,06,70712,02583133,0670712,Sea Ranch,Sea Ranch CDP,sea ranch,250200.0,722100.0
1289,06,71000,02583134,0671000,Sereno del Mar,Sereno del Mar CDP,sereno del mar,229400.0,686900.0000000001
1290,06,71218,02583135,0671218,Shasta,Shasta CDP,shasta,65300.0,301400.0
1291,06,71246,02408722,0671246,Shaver Lake,Shaver Lake CDP,shaver lake,101100.0,340500.0
1292,06,71362,02583136,0671362,Shell Ridge,Shell Ridge CDP,shell ridge,487756.72250728594,938530.1385858529
1293,06,71372,02611448,0671372,Shelter Cove,Shelter Cove CDP,shelter cove,,
1294,06,71414,02583137,0671414,Sheridan,Sheridan CDP,sheridan,,
1295,06,71554,02408727,0671554,Shingle Springs,Shingle Springs CDP,shingle springs,90169.53179762226,393253.3296819563
1296,06,71568,02408728,0671568,Shingletown,Shingletown CDP,shingletown,30200.0,225300.0
1297,06,71774,02583138,0671774,Sierra Brooks,Sierra Brooks CDP,sierra brooks,,
1298,06,71778,02583139,0671778,Sierra City,Sierra City CDP,sierra city,,
1299,06,71834,02583140,0671834,Sierra Village,Sierra Village CDP,sierra village,44600.0,307800.0
1300,06,71848,02583141,0671848,Sierraville,Sierraville CDP,sierraville,,
1301,06,71927,02583142,0671927,Silverado Resort,Silverado Resort CDP,silverado resort,330200.0,836700.0
1302,06,71964,02583143,0671964,Silver Lakes,Silver Lakes CDP,silver lakes,34300.0,204699.99999999997
1303,06,72086,02583144,0672086,Sisquoc,Sisquoc CDP,sisquoc,153200.0,463900.0
1304,06,72156,02583145,0672156,Sky Valley,Sky Valley CDP,sky valley,73277.58047335842,328017.5983416287
1305,06,72282,02628789,0672282,Smartsville,Smartsville CDP,smartsville,,
1306,06,72338,02629764,0672338,Smith Corner,Smith Corner CDP,smith corner,39600.0,236400.0
1307,06,72380,02611450,0672380,Smith River,Smith River CDP,smith river,,
1308,06,72408,02583146,0672408,Snelling,Snelling CDP,snelling,68600.0,279300.0
1309,06,72478,02583147,0672478,Soda Bay,Soda Bay CDP,soda bay,,
1310,06,72492,02628790,0672492,Soda Springs,Soda Springs CDP,soda springs,,
1311,06,72688,02408757,0672688,Soquel,Soquel CDP,soquel,426169.5454966628,832726.2576486348
1312,06,72772,02408758,0672772,Soulsbyville,Soulsbyville CDP,soulsbyville,38976.04314431705,273328.2539874965
1313,06,72954,02408762,0672954,South Dos Palos,South Dos Palos CDP,south dos palos,36300.0,203600.0
1314,06,73276,02408771,0673276,South San Gabriel,South San Gabriel CDP,south san gabriel,427654.4199870873,659006.5225961141
1315,06,73290,02408772,0673290,South San Jose Hills,South San Jose Hills CDP,south san jose hills,285300.0,588500.0
1316,06,73430,02408778,0673430,South Whittier,South Whittier CDP,south whittier,296894.3197214944,591083.931000746
1317,06,73554,02583148,0673554,Spaulding,Spaulding CDP,spaulding,,
1318,06,73612,02408789,0673612,Spreckels,Spreckels CDP,spreckels,215662.9264267921,490343.9189711451
1319,06,73654,02408792,0673654,Spring Garden,Spring Garden CDP,spring garden,27800.0,236000.0
1320,06,73690,02583149,0673690,Spring Valley,Spring Valley CDP,spring valley,,
1321,06,73700,02583150,0673700,Spring Valley Lake,Spring Valley Lake CDP,spring valley lake,52684.75597634985,242922.29937451397
1322,06,73710,02408798,0673710,Springville,Springville CDP,springville,34900.0,209600.0
1323,06,73794,02408799,0673794,Squaw Valley,Squaw Valley CDP,squaw valley,29499.999999999996,201700.0
1324,06,73906,02409994,0673906,Stanford,Stanford CDP,stanford,2184300.0,2336500.0
1325,06,74130,02583151,0674130,Stevenson Ranch,Stevenson Ranch CDP,stevenson ranch,370868.68996643036,648974.3000891386
1326,06,74144,02583152,0674144,Stevinson,Stevinson CDP,stevinson,,
1327,06,74172,02410001,0674172,Stinson Beach,Stinson Beach CDP,stinson beach,923500.0,1830599.9999999998
1328,06,74186,02612488,0674186,Stirling City,Stirling City CDP,stirling city,26300.0,193500.0
1329,06,75168,02410005,0675168,Storrie,Storrie CDP,storrie,,
1330,06,75252,02410009,0675252,Stratford,Stratford CDP,stratford,,
1331,06,75280,02410010,0675280,Strathmore,Strathmore CDP,strathmore,44000.0,194500.0
1332,06,75315,02410013,0675315,Strawberry,Strawberry CDP,strawberry,1035449.5483725995,1571650.0163550226
1333,06,75322,02628792,0675322,Strawberry,Strawberry CDP,strawberry,44600.0,307800.0
1334,06,75596,02585452,0675596,Sugarloaf Village,Sugarloaf Village CDP,sugarloaf village,34900.0,209600.0
1335,06,75714,02410016,0675714,Summerland,Summerland CDP,summerland,689300.0,1445800.0
1336,06,75994,02583154,0675994,Sunnyside,Sunnyside CDP,sunnyside,57559.96913925355,244524.45041121467
1337,06,76015,02410030,0676015,Sunnyside-Tahoe City,Sunnyside-Tahoe City CDP,sunnyside-tahoe city,,
1338,06,76040,02583155,0676040,Sunny Slopes,Sunny Slopes CDP,sunny slopes,,
1339,06,77042,02410033,0677042,Sunol,Sunol CDP,sunol,649773.3366837521,1035337.3109318066
1340,06,77308,02583157,0677308,Sun Village,Sun Village CDP,sun village,40645.70666654479,214471.02508077785
1341,06,77430,02583158,0677430,Swall Meadows,Swall Meadows CDP,swall meadows,,
1342,06,77700,02410050,0677700,Tahoe Vista,Tahoe Vista CDP,tahoe vista,,
1343,06,77728,02628793,0677728,Tahoma,Tahoma CDP,tahoma,,
1344,06,77805,02410054,0677805,Tamalpais-Homestead Valley,Tamalpais-Homestead Valley CDP,tamalpais-homestead valley,751040.7020594975,1335616.7790205684
1345,06,77924,02410059,0677924,Tara Hills,Tara Hills CDP,tara hills,172628.00829445318,535664.9115865477
1346,06,77960,02583159,0677960,Tarpey Village,Tarpey Village CDP,tarpey village,60416.544165311,270395.2206320861
1347,06,78008,02410061,0678008,Taylorsville,Taylorsville CDP,taylorsville,,
1348,06,78050,02410062,0678050,Tecopa,Tecopa CDP,tecopa,,
1349,06,56294,02409043,0656294,Pearsonville,Pearsonville CDP,pearsonville,,
1350,06,63148,02409218,0663148,Round Valley,Round Valley CDP,round valley,,
1351,06,71680,02408733,0671680,Shoshone,Shoshone CDP,shoshone,,
1352,06,56546,02628774,0656546,Penryn,Penryn CDP,penryn,119100.0,415600.0
1353,06,56798,02583111,0656798,Peters,Peters CDP,peters,95500.0,326500.0
1354,06,56826,02627935,0656826,Phelan,Phelan CDP,phelan,30269.217326501122,204175.7976028414
1355,06,57011,02585437,0657011,Pierpoint,Pierpoint CDP,pierpoint,34900.0,209600.0
1356,06,57568,02585439,0657568,Plainview,Plainview CDP,plainview,44000.0,194500.0
1357,06,58422,02585441,0658422,Posey,Posey CDP,posey,34900.0,209600.0
1358,06,57070,02583113,0657070,Pine Canyon,Pine Canyon CDP,pine canyon,,
1359,06,57330,02583116,0657330,Pioneer,Pioneer CDP,pioneer,33095.814421841926,259691.0920412483
1360,06,59896,02583119,0659896,Red Corral,Red Corral CDP,red corral,38485.97803995381,285189.80471048225
1361,06,58134,02585440,0658134,Ponderosa,Ponderosa CDP,ponderosa,34900.0,209600.0
1362,06,58436,02585442,0658436,Poso Park,Poso Park CDP,poso park,34900.0,209599.99999999997
1363,06,58191,02409089,0658191,Poplar-Cotton Center,Poplar-Cotton Center CDP,poplar-cotton center,40900.0,196000.0
1364,06,58758,02583118,0658758,Princeton,Princeton CDP,princeton,,
1365,06,75154,02583153,0675154,Stonyford,Stonyford CDP,stonyford,,
1366,06,59115,02612485,0659115,Rackerby,Rackerby CDP,rackerby,24300.0,192000.0
1367,06,60662,02612486,0660662,Richvale,Richvale CDP,richvale,31100.0,217400.0
1368,06,59550,02409137,0659550,Rancho San Diego,Rancho San Diego CDP,rancho san diego,199637.83759732867,520417.7226423181
1369,06,59584,02409138,0659584,Rancho Santa Fe,Rancho Santa Fe CDP,rancho santa fe,850700.0,1220600.0
1370,06,66004,02409252,0666004,San Diego Country Estates,San Diego Country Estates CDP,san diego country estates,119882.76585521837,398017.23414478166
1371,06,60942,02409175,0660942,Rio Linda,Rio Linda CDP,rio linda,69094.45290724863,302935.1899558088
1372,06,61124,02586445,0661124,River Pines,River Pines CDP,river pines,46700.0,303000.0
1373,06,62860,02583098,0662860,Rose Hills,Rose Hills CDP,rose hills,329500.0,581700.0
1374,06,62910,02409213,0662910,Rosemont,Rosemont CDP,rosemont,96986.56880467602,342052.2952854242
1375,06,63050,02409214,0663050,Rossmoor,Rossmoor CDP,rossmoor,757040.3845087283,1014246.7806570966
1376,06,63386,02628787,0663386,Ruth,Ruth CDP,ruth,,
1377,06,64308,02409243,0664308,Salton Sea Beach,Salton Sea Beach CDP,salton sea beach,,
1378,06,64392,02628788,0664392,Samoa,Samoa CDP,samoa,,
1379,06,68263,02583126,0668263,San Miguel,San Miguel CDP,san miguel,541368.2030326417,962150.3562907961
1380,06,70130,02585444,0670130,Santa Rosa Valley,Santa Rosa Valley CDP,santa rosa valley,384688.70849224395,673373.9365622666
1381,06,70322,02585446,0670322,Saticoy,Saticoy CDP,saticoy,313600.0,598400.0
1382,06,70140,02585445,0670140,Santa Susana,Santa Susana CDP,santa susana,278245.7669332391,577077.7800593097
1383,06,70182,02409284,0670182,Santa Ynez,Santa Ynez CDP,santa ynez,194900.0,619500.0
1384,06,70728,02409296,0670728,Searles Valley,Searles Valley CDP,searles valley,,
1385,06,70798,02409303,0670798,Seeley,Seeley CDP,seeley,,
1386,06,70966,02585447,0670966,Sequoia Crest,Sequoia Crest CDP,sequoia crest,34900.0,209600.0
1387,06,71078,02585448,0671078,Seville,Seville CDP,seville,38000.0,204400.0
1388,06,71134,02408721,0671134,Shandon,Shandon CDP,shandon,81800.0,368000.0
1389,06,71932,02585449,0671932,Silver City,Silver City CDP,silver city,49800.0,255000.0
1390,06,75588,02585450,0675588,Sugarloaf Mountain Park,Sugarloaf Mountain Park CDP,sugarloaf mountain park,34900.0,209600.0
1391,06,72184,02628818,0672184,Sleepy Hollow,Sleepy Hollow CDP,sleepy hollow,567200.7431745622,1185471.1250249178
1392,06,73167,02629294,0673167,South Monrovia Island,South Monrovia Island CDP,south monrovia island,368989.1024623637,628294.1928680494
1393,06,73178,02408768,0673178,South Oroville,South Oroville CDP,south oroville,25888.546281648534,194445.0916874363
1394,06,73388,02408774,0673388,South Taft,South Taft CDP,south taft,,
1395,06,73815,02408800,0673815,Squirrel Mountain Valley,Squirrel Mountain Valley CDP,squirrel mountain valley,,
1396,06,73868,02408801,0673868,Stallion Springs,Stallion Springs CDP,stallion springs,24300.0,216300.0
1397,06,77588,02410047,0677588,Taft Heights,Taft Heights CDP,taft heights,,
1398,06,73696,02408796,0673696,Spring Valley,Spring Valley CDP,spring valley,195755.1097087856,494912.92662710015
1399,06,75592,02585451,0675592,Sugarloaf Saw Mill,Sugarloaf Saw Mill CDP,sugarloaf saw mill,34900.0,209599.99999999997
1400,06,75672,02585453,0675672,Sultana,Sultana CDP,sultana,69500.0,251700.0
1401,06,77378,02410039,0677378,Sutter,Sutter CDP,sutter,48500.0,272700.0
1402,06,77595,02410048,0677595,Taft Mosswood,Taft Mosswood CDP,taft mosswood,56650.606721772296,234914.71284382552
1403,06,77784,02410053,0677784,Talmage,Talmage CDP,talmage,,
1404,06,78126,02410064,0678126,Temelec,Temelec CDP,temelec,285649.9217426728,745081.7148341297
1405,06,78232,02628794,0678232,Terminous,Terminous CDP,terminous,,
1406,06,78288,02410068,0678288,Terra Bella,Terra Bella CDP,terra bella,,
1407,06,78456,02583161,0678456,Thermal,Thermal CDP,thermal,49629.41754513852,244937.7348629217
1408,06,78470,02410077,0678470,Thermalito,Thermalito CDP,thermalito,34522.27414197415,221213.17989373617
1409,06,78596,02409313,0678596,Thousand Palms,Thousand Palms CDP,thousand palms,73819.09388157033,326906.80051751924
1410,06,78638,02409316,0678638,Three Rivers,Three Rivers CDP,three rivers,49800.0,255000.0
1411,06,78652,02583162,0678652,Three Rocks,Three Rocks CDP,three rocks,36400.0,201800.0
1412,06,78715,02583163,0678715,Timber Cove,Timber Cove CDP,timber cove,250200.0,722100.0
1413,06,78750,02409325,0678750,Tipton,Tipton CDP,tipton,,
1414,06,78792,02409326,0678792,Tobin,Tobin CDP,tobin,,
1415,06,78960,02583164,0678960,Topanga,Topanga CDP,topanga,850586.8144983401,1234714.9498228638
1416,06,79030,02583165,0679030,Topaz,Topaz CDP,topaz,,
1417,06,79529,02409337,0679529,Toro Canyon,Toro Canyon CDP,toro canyon,689300.0,1445800.0
1418,06,80266,02409347,0680266,Tranquillity,Tranquillity CDP,tranquillity,,
1419,06,80280,02409348,0680280,Traver,Traver CDP,traver,,
1420,06,80476,02583167,0680476,Trinity Center,Trinity Center CDP,trinity center,,
1421,06,80483,02611452,0680483,Trinity Village,Trinity Village CDP,trinity village,,
1422,06,80515,02583168,0680515,Trona,Trona CDP,trona,,
1423,06,80560,02583169,0680560,Trowbridge,Trowbridge CDP,trowbridge,54700.0,274600.0
1424,06,80763,02409362,0680763,Tuolumne City,Tuolumne City CDP,tuolumne city,37300.0,268100.0
1425,06,80784,02409363,0680784,Tupman,Tupman CDP,tupman,,
1426,06,80882,02583170,0680882,Tuttle,Tuttle CDP,tuttle,54200.0,261000.0
1427,06,80896,02583171,0680896,Tuttletown,Tuttletown CDP,tuttletown,40700.0,289500.0
1428,06,80952,02409369,0680952,Twain,Twain CDP,twain,,
1429,06,80966,02409370,0680966,Twain Harte,Twain Harte CDP,twain harte,44600.0,307800.0
1430,06,81050,02409372,0681050,Twin Lakes,Twin Lakes CDP,twin lakes,841000.0,1363300.0
1431,06,81302,02628819,0681302,University of California-Davis,University of California-Davis CDP,university of california-davis,,
1432,06,81312,02583172,0681312,University of California-Merced,University of California-Merced CDP,university of california-merced,61300.0,277500.0
1433,06,81358,02409382,0681358,Upper Lake,Upper Lake CDP,upper lake,,
1434,06,81638,02409392,0681638,Valinda,Valinda CDP,valinda,277437.33146004286,551946.228451614
1435,06,81652,02409394,0681652,Vallecito,Vallecito CDP,vallecito,62051.73402906455,349329.9210555617
1436,06,81708,02409393,0681708,Valle Vista,Valle Vista CDP,valle vista,50340.91797164406,247442.15570365792
1437,06,81736,02409396,0681736,Valley Center,Valley Center CDP,valley center,117039.31170201913,414194.1121118621
1438,06,81778,02583173,0681778,Valley Ford,Valley Ford CDP,valley ford,217700.0,647800.0
1439,06,81792,02583174,0681792,Valley Home,Valley Home CDP,valley home,90300.0,333600.0
1440,06,81869,02409397,0681869,Valley Ranch,Valley Ranch CDP,valley ranch,48400.0,289200.0
1441,06,81890,02409398,0681890,Valley Springs,Valley Springs CDP,valley springs,30700.000000000004,271200.0
1442,06,81925,02408400,0681925,Valley Wells,Valley Wells CDP,valley wells,,
1443,06,81967,02409388,0681967,Val Verde,Val Verde CDP,val verde,158700.0,430200.0
1444,06,82072,02409501,0682072,Vandenberg AFB,Vandenberg AFB CDP,vandenberg afb,,
1445,06,82334,02583175,0682334,Verdi,Verdi CDP,verdi,,
1446,06,82562,02583176,0682562,Victor,Victor CDP,victor,105792.54442509107,324479.6758494134
1447,06,82786,02628796,0682786,Vina,Vina CDP,vina,28700.0,208499.99999999997
1448,06,82815,02409516,0682815,Vincent,Vincent CDP,vincent,260663.47308321513,576105.3833212615
1449,06,82842,02409517,0682842,Vine Hill,Vine Hill CDP,vine hill,209749.88834845,577331.5551065601
1450,06,82852,02409518,0682852,Vineyard,Vineyard CDP,vineyard,95070.39855387804,352891.028351554
1451,06,83108,02583179,0683108,Volta,Volta CDP,volta,50994.56699341362,249001.02124369636
1452,06,83262,02583180,0683262,Walker,Walker CDP,walker,,
1453,06,83304,02409523,0683304,Wallace,Wallace CDP,wallace,30700.000000000004,271200.0
1454,06,83374,02409526,0683374,Walnut Grove,Walnut Grove CDP,walnut grove,94300.0,354700.0
1455,06,83570,02628797,0683570,Washington,Washington CDP,washington,,
1456,06,83626,02628798,0683626,Waterloo,Waterloo CDP,waterloo,85900.0,301200.0
1457,06,83724,02585463,0683724,Waukena,Waukena CDP,waukena,,
1458,06,83766,02583183,0683766,Wawona,Wawona CDP,wawona,,
1459,06,83794,02409537,0683794,Weaverville,Weaverville CDP,weaverville,,
1460,06,84004,02611454,0684004,Weott,Weott CDP,weott,,
1461,06,84116,02409544,0684116,West Athens,West Athens CDP,west athens,268351.0678289983,545196.2503359745
1462,06,84120,02409545,0684120,West Bishop,West Bishop CDP,west bishop,,
1463,06,84144,02409546,0684144,West Carson,West Carson CDP,west carson,401253.3931171869,652018.6290039802
1464,06,84385,02409573,0684385,Westhaven-Moonstone,Westhaven-Moonstone CDP,westhaven-moonstone,,
1465,06,84592,02409575,0684592,Westmont,Westmont CDP,westmont,,
1466,06,84680,02628799,0684680,West Park,West Park CDP,west park,,
1467,06,84732,02409563,0684732,West Point,West Point CDP,west point,,
1468,06,84774,02409564,0684774,West Puente Valley,West Puente Valley CDP,west puente valley,279401.0901061136,553483.6484082969
1469,06,84780,02409548,0684780,West Rancho Dominguez,West Rancho Dominguez CDP,west rancho dominguez,230872.19575821256,489641.8787514573
1470,06,84921,02409570,0684921,West Whittier-Los Nietos,West Whittier-Los Nietos CDP,west whittier-los nietos,284944.6771503868,580857.6952295941
1471,06,85086,02409587,0685086,Whitehawk,Whitehawk CDP,whitehawk,48400.0,289200.0
1472,06,85208,02583184,0685208,Whitewater,Whitewater CDP,whitewater,24717.595621783155,182646.26446946702
1473,06,85222,02583185,0685222,Whitley Gardens,Whitley Gardens CDP,whitley gardens,81800.0,368000.0
1474,06,85551,02409595,0685551,Wilkerson,Wilkerson CDP,wilkerson,,
1475,06,85614,02409601,0685614,Willowbrook,Willowbrook CDP,willowbrook,181826.15425259687,460183.4882523893
1476,06,85642,02409598,0685642,Willow Creek,Willow Creek CDP,willow creek,,
1477,06,85880,02409604,0685880,Wilton,Wilton CDP,wilton,,
1478,06,85894,02409606,0685894,Winchester,Winchester CDP,winchester,57498.10088583712,262300.0040499352
1479,06,85992,02409614,0685992,Winter Gardens,Winter Gardens CDP,winter gardens,175845.35810529982,483092.85549989785
1480,06,86020,02409615,0686020,Winterhaven,Winterhaven CDP,winterhaven,,
1481,06,86076,02409616,0686076,Winton,Winton CDP,winton,40592.22340351589,210291.95463558525
1482,06,86230,02629783,0686230,Woodbridge,Woodbridge CDP,woodbridge,115934.29577985748,358251.0788210643
1483,06,86244,02409622,0686244,Woodcrest,Woodcrest CDP,woodcrest,100172.0330372521,346292.71616974124
1484,06,86380,02583186,0686380,Woodlands,Woodlands CDP,woodlands,246800.0,598200.0
1485,06,86482,02409628,0686482,Woodville,Woodville CDP,woodville,,
1486,06,86594,02409630,0686594,Wrightwood,Wrightwood CDP,wrightwood,80906.71339825659,320098.6036883094
1487,06,86678,02612489,0686678,Yankee Hill,Yankee Hill CDP,yankee hill,24300.0,191999.99999999997
1488,06,86804,02583187,0686804,Yolo,Yolo CDP,yolo,58100.0,269400.0
1489,06,86878,02409637,0686878,Yosemite Lakes,Yosemite Lakes CDP,yosemite lakes,29300.0,192100.0
1490,06,87090,02583188,0687090,Zayante,Zayante CDP,zayante,291200.0,639200.0
